0.141000 0.651446 -0.927997 -0.276552 0.018946 -0.107537 0.019073 1.181054 0.107537 -0.019073
0.142000 0.651995 -0.928549 -0.276554 0.019229 -0.108282 0.019205 1.180771 0.108282 -0.019205
0.143000 0.652546 -0.929102 -0.276557 0.019515 -0.109026 0.019337 1.180485 0.109026 -0.019337
0.144000 0.653099 -0.929658 -0.276559 0.019802 -0.109770 0.019469 1.180198 0.109770 -0.019469
0.145000 0.653655 -0.930216 -0.276561 0.020092 -0.110513 0.019601 1.179908 0.110513 -0.019601
0.146000 0.654213 -0.930777 -0.276563 0.020383 -0.111257 0.019733 1.179617 0.111257 -0.019733
0.147000 0.654774 -0.931340 -0.276566 0.020676 -0.111999 0.019864 1.179324 0.111999 -0.019864
0.148000 0.655337 -0.931904 -0.276568 0.020971 -0.112742 0.019996 1.179029 0.112742 -0.019996
0.149000 0.655901 -0.932471 -0.276570 0.021269 -0.113484 0.020128 1.178731 0.113484 -0.020128
0.150000 0.656468 -0.933040 -0.276572 0.021568 -0.114225 0.020259 1.178432 0.114225 -0.020259
0.151000 0.657037 -0.933611 -0.276574 0.021869 -0.114967 0.020391 1.178131 0.114967 -0.020391
0.152000 0.657608 -0.934184 -0.276576 0.022171 -0.115708 0.020522 1.177829 0.115708 -0.020522
0.153000 0.658181 -0.934759 -0.276578 0.022476 -0.116448 0.020653 1.177524 0.116448 -0.020653
0.154000 0.658756 -0.935335 -0.276579 0.022783 -0.117188 0.020785 1.177217 0.117188 -0.020785
0.155000 0.659332 -0.935914 -0.276581 0.023092 -0.117928 0.020916 1.176908 0.117928 -0.020916
0.156000 0.659911 -0.936493 -0.276583 0.023402 -0.118667 0.021047 1.176598 0.118667 -0.021047
0.157000 0.660490 -0.937075 -0.276584 0.023714 -0.119406 0.021178 1.176286 0.119406 -0.021178
0.158000 0.661072 -0.937658 -0.276586 0.024029 -0.120145 0.021309 1.175971 0.120145 -0.021309
0.159000 0.661655 -0.938242 -0.276588 0.024345 -0.120883 0.021440 1.175655 0.120883 -0.021440
0.160000 0.662239 -0.938828 -0.276589 0.024663 -0.121621 0.021571 1.175337 0.121621 -0.021571
0.161000 0.662825 -0.939416 -0.276590 0.024982 -0.122358 0.021702 1.175018 0.122358 -0.021702
0.162000 0.663413 -0.940004 -0.276592 0.025304 -0.123095 0.021832 1.174696 0.123095 -0.021832
0.163000 0.664001 -0.940594 -0.276593 0.025627 -0.123832 0.021963 1.174373 0.123832 -0.021963
0.164000 0.664591 -0.941185 -0.276594 0.025953 -0.124568 0.022094 1.174047 0.124568 -0.022094
0.165000 0.665182 -0.941777 -0.276595 0.026280 -0.125304 0.022224 1.173720 0.125304 -0.022224
